age,balance,housing,contact,day,duration,campaign,previous,poutcome,response,balance_housing
29,1,1,unknown,6,3.58,1,0,unknown,no,1
36,0,1,unknown,6,5.62,1,0,unknown,no,0
55,5345,0,unknown,6,4.63,1,0,unknown,no,0
30,-209,1,unknown,6,3.13,2,0,unknown,no,-209
39,0,1,unknown,6,2.9,2,0,unknown,no,0
39,42,1,unknown,6,3.77,2,0,unknown,no,42
50,41,1,unknown,6,3.17,1,0,unknown,no,41
44,-99,1,unknown,6,1.85,2,0,unknown,no,-99
37,17,1,unknown,6,2.73,1,0,unknown,no,17
46,276,1,unknown,6,2.62,2,0,unknown,no,276
32,-170,0,unknown,6,0.77,1,0,unknown,no,0
37,230,1,unknown,6,6.23,1,0,unknown,no,230
29,9,1,unknown,6,5.82,1,0,unknown,no,9
41,946,1,unknown,6,5.42,1,0,unknown,no,946
45,1297,1,unknown,6,3.88,2,0,unknown,no,1297
57,-331,1,unknown,6,8.85,1,0,unknown,no,-331
48,44,1,unknown,6,2.55,1,0,unknown,no,44
60,15,0,unknown,6,1.33,1,0,unknown,no,0
26,712,1,unknown,6,3.87,1,0,unknown,no,712
58,5435,1,unknown,6,1.97,1,0,unknown,no,5435
34,507,1,unknown,6,3.17,1,0,unknown,no,507
55,387,1,unknown,6,15.3,1,0,unknown,yes,387
41,0,1,unknown,6,3.97,1,0,unknown,no,0
50,1716,1,unknown,6,1.37,1,0,unknown,no,1716
49,167,1,unknown,6,3.3,3,0,unknown,no,167
44,40,0,unknown,6,2.67,2,0,unknown,no,0
44,148,1,unknown,6,3.52,1,0,unknown,no,148
31,17,1,unknown,6,2,1,0,unknown,no,17
34,1011,1,unknown,6,2.27,1,0,unknown,no,1011
46,1527,1,unknown,6,4.48,1,0,unknown,no,1527
42,744,0,unknown,6,2.62,1,0,unknown,no,0
52,484,1,unknown,6,2.13,1,0,unknown,no,484
29,0,1,unknown,6,3.52,1,0,unknown,no,0
53,136,1,unknown,6,4.45,2,0,unknown,no,136
43,1335,1,unknown,6,6.18,2,0,unknown,no,1335
38,517,1,unknown,6,4.8,2,0,unknown,no,517
46,459,1,unknown,6,3.68,1,0,unknown,no,459
48,549,1,unknown,6,7.12,1,0,unknown,no,549
30,83,1,unknown,6,5.17,1,0,unknown,no,83
44,213,0,unknown,6,2.63,1,0,unknown,no,0
31,203,1,unknown,6,10.07,3,0,unknown,no,203
42,518,1,unknown,6,3.3,1,0,unknown,no,518
40,3877,1,unknown,6,2.42,1,0,unknown,no,3877
52,1236,1,unknown,6,4.12,1,0,unknown,no,1236
45,756,1,unknown,6,2.98,2,0,unknown,no,756
48,157,1,unknown,6,1.22,1,0,unknown,no,157
45,-66,1,unknown,6,4.38,2,0,unknown,no,-66
34,245,1,unknown,6,0.22,1,0,unknown,no,245
34,-144,1,unknown,6,1.32,2,0,unknown,no,-144
46,71,1,unknown,6,6.93,1,0,unknown,no,71
49,505,1,unknown,6,2.7,1,0,unknown,no,505
50,249,1,unknown,6,2.15,1,0,unknown,no,249
34,0,1,unknown,6,2.5,1,0,unknown,no,0
40,11,1,unknown,6,0.72,1,0,unknown,no,11
36,639,1,unknown,6,3.18,1,0,unknown,no,639
59,124,1,unknown,6,0.43,1,0,unknown,no,124
45,82,1,unknown,6,4.17,1,0,unknown,no,82
36,107,1,unknown,6,2.43,1,0,unknown,no,107
56,473,1,unknown,6,6.93,1,0,unknown,no,473
42,372,1,unknown,6,2.02,2,0,unknown,no,372
30,46,1,unknown,6,1.9,2,0,unknown,no,46
30,34,1,unknown,6,4.82,1,0,unknown,no,34
47,935,1,unknown,6,3.75,1,0,unknown,no,935
33,-10,1,unknown,6,2.05,1,0,unknown,no,-10
36,-106,1,unknown,6,2.17,2,0,unknown,no,-106
39,471,1,unknown,6,2.68,2,0,unknown,no,471
56,778,1,unknown,6,2.48,2,0,unknown,no,778
39,170,1,unknown,6,4.47,2,0,unknown,no,170
42,315,1,unknown,6,4.32,2,0,unknown,no,315
52,3165,0,unknown,6,0.43,1,0,unknown,no,0
36,131,1,unknown,6,2.55,1,0,unknown,no,131
35,204,1,unknown,6,7.07,2,0,unknown,no,204
47,83,1,unknown,6,2.98,2,0,unknown,no,83
59,0,1,unknown,6,1.62,1,0,unknown,no,0
57,5431,1,unknown,6,6.38,1,0,unknown,no,5431
38,1759,1,unknown,6,7.33,1,0,unknown,no,1759
46,-125,1,unknown,6,0.38,1,0,unknown,no,-125
34,0,0,unknown,6,3.25,1,0,unknown,no,0
28,5090,1,unknown,6,21.62,3,0,unknown,yes,5090
38,573,1,unknown,6,1.45,1,0,unknown,no,573
56,1602,1,unknown,6,7.12,1,0,unknown,no,1602
41,-137,1,unknown,6,3.15,1,0,unknown,no,-137
52,0,0,unknown,6,3.25,1,0,unknown,no,0
54,193,0,unknown,6,2.98,1,0,unknown,no,0
61,195,1,unknown,6,2.98,1,0,unknown,no,195
53,288,0,unknown,6,1.15,1,0,unknown,no,0
47,19,1,unknown,6,1.75,2,0,unknown,no,19
53,25,1,unknown,6,4.43,3,0,unknown,no,25
46,216,1,unknown,6,8.73,2,0,unknown,no,216
39,190,1,unknown,6,1.6,2,0,unknown,no,190
56,99,1,unknown,6,2.58,2,0,unknown,no,99
55,2298,1,unknown,6,2.7,2,0,unknown,no,2298
44,17,1,unknown,6,5.87,2,0,unknown,no,17
37,0,1,unknown,6,1.27,4,0,unknown,no,0
35,0,1,unknown,6,2.57,2,0,unknown,no,0
55,840,1,unknown,6,5.17,2,0,unknown,no,840
37,358,1,unknown,6,6.5,3,0,unknown,no,358
30,0,1,unknown,6,6.15,1,0,unknown,no,0
37,-325,1,unknown,6,1.87,2,0,unknown,no,-325
36,-15,1,unknown,6,5.68,3,0,unknown,no,-15
38,581,1,unknown,6,1.32,1,0,unknown,no,581
41,4070,1,unknown,6,2.33,2,0,unknown,no,4070
48,74,0,unknown,6,5.25,1,0,unknown,no,0
55,141,1,unknown,6,4.37,2,0,unknown,no,141
28,89,0,unknown,6,2.9,2,0,unknown,no,0
54,0,1,unknown,6,2.3,3,0,unknown,no,0
30,450,0,unknown,6,8.77,2,0,unknown,no,0
48,310,0,unknown,6,2.25,1,0,unknown,no,0
31,0,1,unknown,6,0.6,5,0,unknown,no,0
38,384,1,unknown,6,31.77,3,0,unknown,no,384
37,395,1,unknown,6,3.65,2,0,unknown,no,395
37,-118,1,unknown,6,2.45,2,0,unknown,no,-118
56,5,1,unknown,6,6.78,2,0,unknown,no,5
51,50,1,unknown,6,2.02,1,0,unknown,no,50
39,285,1,unknown,6,3.48,1,0,unknown,no,285
49,15,0,unknown,6,1.53,2,0,unknown,no,0
51,653,1,unknown,6,3.47,1,0,unknown,no,653
43,918,1,unknown,6,3.22,1,0,unknown,no,918
32,243,1,unknown,6,2.4,1,0,unknown,no,243
29,405,1,unknown,6,1.08,1,0,unknown,no,405
48,1328,1,unknown,6,5.65,1,0,unknown,no,1328
55,255,1,unknown,6,4.75,1,0,unknown,no,255
53,3397,1,unknown,6,3.85,1,0,unknown,no,3397
47,2106,1,unknown,6,2.8,1,0,unknown,no,2106
39,2877,1,unknown,6,4.63,1,0,unknown,no,2877
31,60,1,unknown,6,6.48,1,0,unknown,no,60
39,2226,1,unknown,6,2.63,1,0,unknown,no,2226
40,2880,1,unknown,6,2.42,2,0,unknown,no,2880
40,-5,1,unknown,6,1.3,2,0,unknown,no,-5
48,147,0,unknown,6,2.37,3,0,unknown,no,0
33,7,1,unknown,6,1.45,1,0,unknown,no,7
40,109,1,unknown,6,2.45,2,0,unknown,no,109
59,-119,1,unknown,6,4.82,1,0,unknown,no,-119
30,484,1,unknown,6,11.72,1,0,unknown,yes,484
31,1852,1,unknown,6,2.83,3,0,unknown,no,1852
35,533,1,unknown,6,13.37,1,0,unknown,no,533
54,21,1,unknown,6,6.35,2,0,unknown,no,21
34,2434,1,unknown,6,3.63,4,0,unknown,no,2434
32,90,1,unknown,6,0.95,2,0,unknown,no,90
56,4246,1,unknown,6,5.07,2,0,unknown,no,4246
32,395,1,unknown,6,4.02,3,0,unknown,no,395
42,15,1,unknown,6,3.83,1,0,unknown,no,15
33,85,0,unknown,6,4.37,3,0,unknown,no,0
52,-184,1,unknown,6,6.53,2,0,unknown,no,-184
52,660,0,unknown,6,3.35,2,0,unknown,no,0
52,-183,1,unknown,6,2.42,1,0,unknown,no,-183
30,1144,1,unknown,6,4.2,1,0,unknown,no,1144
44,1,1,unknown,6,3.92,4,0,unknown,no,1
35,69,1,unknown,6,3.92,2,0,unknown,no,69
55,220,1,unknown,6,5.47,2,0,unknown,no,220
33,332,1,unknown,6,1.93,2,0,unknown,no,332
37,240,1,unknown,6,4.1,1,0,unknown,no,240
42,0,1,unknown,6,4.88,1,0,unknown,no,0
43,0,1,unknown,6,0.62,2,0,unknown,no,0
38,898,1,unknown,6,2.2,2,0,unknown,no,898
37,123,1,unknown,6,8.83,2,0,unknown,no,123
31,252,1,unknown,6,2.92,3,0,unknown,no,252
41,65,1,unknown,6,8.73,2,0,unknown,no,65
41,-366,1,unknown,6,0.48,3,0,unknown,no,-366
29,209,1,unknown,6,5.18,2,0,unknown,no,209
38,221,1,unknown,6,3.52,2,0,unknown,no,221
44,4,1,unknown,6,5.2,3,0,unknown,no,4
39,104,1,unknown,6,6.87,1,0,unknown,no,104
28,312,1,unknown,6,6.53,1,0,unknown,no,312
33,-349,1,unknown,6,3.18,1,0,unknown,no,-349
41,4,0,unknown,6,4.73,2,0,unknown,no,0
40,-322,1,unknown,6,2.4,1,0,unknown,no,-322
29,-150,1,unknown,6,5.47,1,0,unknown,no,-150
38,1349,1,unknown,6,1.67,1,0,unknown,no,1349
32,281,1,unknown,6,3.77,1,0,unknown,no,281
45,1259,1,unknown,6,8.45,1,0,unknown,no,1259
33,101,1,unknown,6,6.53,1,0,unknown,no,101
34,848,1,unknown,6,11.4,2,0,unknown,no,848
41,89,1,unknown,6,5.55,2,0,unknown,no,89
41,140,1,unknown,6,5.18,3,0,unknown,no,140
35,148,1,unknown,6,2.13,2,0,unknown,no,148
40,200,1,unknown,6,5.37,2,0,unknown,no,200
60,46,1,unknown,6,3.37,4,0,unknown,no,46
47,201,1,unknown,6,1.53,2,0,unknown,no,201
46,530,1,unknown,6,12.32,3,0,unknown,no,530
31,0,1,unknown,6,4.55,2,0,unknown,no,0
49,1,1,unknown,6,4.33,3,0,unknown,no,1
29,43,1,unknown,6,4.47,2,0,unknown,no,43
31,-173,1,unknown,6,6.6,2,0,unknown,no,-173
38,389,1,unknown,6,4.37,1,0,unknown,no,389
37,215,1,unknown,6,5.13,3,0,unknown,no,215
35,-131,1,unknown,6,7.78,2,0,unknown,no,-131
31,783,1,unknown,6,5.33,1,0,unknown,no,783
41,0,1,unknown,6,2.67,3,0,unknown,no,0
46,80,1,unknown,6,4.08,2,0,unknown,no,80
40,105,1,unknown,6,3.15,2,0,unknown,no,105
29,182,1,unknown,6,7.95,1,0,unknown,no,182
49,82,1,unknown,6,5.17,1,0,unknown,no,82
42,0,1,unknown,6,1.08,3,0,unknown,no,0
54,510,1,unknown,6,3.27,2,0,unknown,no,510
40,242,1,unknown,6,3.68,2,0,unknown,no,242
53,244,1,unknown,6,3.28,2,0,unknown,no,244
49,92,1,unknown,6,3.68,2,0,unknown,no,92
40,0,1,unknown,6,1.07,2,0,unknown,no,0
29,948,1,unknown,6,1.25,2,0,unknown,no,948
36,23,1,unknown,6,6.67,2,0,unknown,no,23
37,710,1,unknown,6,6.3,3,0,unknown,no,710
39,1205,1,unknown,6,1.97,2,0,unknown,no,1205
36,368,1,unknown,6,26.62,2,0,unknown,yes,368
44,1631,1,unknown,6,5.77,2,0,unknown,no,1631
40,6,1,unknown,6,1,3,0,unknown,no,6
49,26,1,unknown,6,4.6,2,0,unknown,no,26
30,-48,1,unknown,6,2.53,2,0,unknown,no,-48
57,2142,1,unknown,6,4.18,3,0,unknown,no,2142
24,77,1,unknown,6,6.5,2,0,unknown,no,77
46,401,1,unknown,6,5.1,2,0,unknown,no,401
33,21,0,unknown,6,3.15,3,0,unknown,no,0
43,0,1,unknown,6,2.08,2,0,unknown,no,0
43,-497,1,unknown,6,3.9,2,0,unknown,no,-497
40,369,0,unknown,6,1.32,2,0,unknown,no,0
44,78,1,unknown,6,0.22,6,0,unknown,no,78
35,226,1,unknown,6,4.72,3,0,unknown,no,226
47,503,1,unknown,6,1.82,2,0,unknown,no,503
33,372,1,unknown,6,2.2,2,0,unknown,no,372
31,0,1,unknown,6,2.4,2,0,unknown,no,0
40,0,1,unknown,6,2.02,2,0,unknown,no,0
36,125,1,unknown,6,1.58,3,0,unknown,no,125
56,4,1,unknown,6,0.52,3,0,unknown,no,4
40,419,1,unknown,6,1.87,3,0,unknown,no,419
41,322,1,unknown,6,1.45,4,0,unknown,no,322
53,303,1,unknown,6,9.88,2,0,unknown,no,303
39,607,1,unknown,6,1.65,2,0,unknown,no,607
44,579,1,unknown,6,3.3,2,0,unknown,no,579
38,3047,1,unknown,6,4.75,2,0,unknown,no,3047
54,83,1,unknown,6,3.17,3,0,unknown,no,83
58,68,1,unknown,6,2.87,5,0,unknown,no,68
52,58,1,unknown,6,3.55,3,0,unknown,no,58
28,251,1,unknown,6,2.97,2,0,unknown,no,251
36,688,1,unknown,6,2.9,2,0,unknown,no,688
60,364,1,unknown,6,10.52,2,0,unknown,no,364
42,55,1,unknown,6,2.93,5,0,unknown,no,55
42,101,1,unknown,6,0.53,3,0,unknown,no,101
44,105,1,unknown,6,25.48,2,0,unknown,no,105
51,325,1,unknown,6,4.23,2,0,unknown,no,325
49,198,1,unknown,6,3.33,2,0,unknown,no,198
47,209,1,unknown,6,2.25,2,0,unknown,no,209
37,183,1,unknown,6,1.87,4,0,unknown,no,183
34,105,1,unknown,6,5.23,3,0,unknown,no,105
35,109,1,unknown,6,9.95,3,0,unknown,no,109
35,376,1,unknown,6,3.45,3,0,unknown,no,376
40,-7,1,unknown,6,6.83,2,0,unknown,no,-7
55,0,0,unknown,6,2.67,3,0,unknown,no,0
55,143,1,unknown,6,0.7,3,0,unknown,no,143
35,550,1,unknown,6,0.92,2,0,unknown,no,550
57,162,1,unknown,6,2.58,2,0,unknown,no,162
53,115,1,unknown,6,5.6,3,0,unknown,no,115
41,512,1,unknown,6,3.88,2,0,unknown,no,512
57,807,1,unknown,6,3.52,2,0,unknown,no,807
45,248,1,unknown,6,1.47,5,0,unknown,no,248
43,1211,1,unknown,6,3.47,3,0,unknown,no,1211
56,7,0,unknown,6,5.08,2,0,unknown,no,0
31,281,1,unknown,6,3.43,2,0,unknown,no,281
37,88,1,unknown,6,2.13,2,0,unknown,no,88
30,32,1,unknown,6,2.03,3,0,unknown,no,32
30,115,1,unknown,6,1.1,3,0,unknown,no,115
54,254,1,unknown,6,1.1,2,0,unknown,no,254
36,144,1,unknown,6,2.73,2,0,unknown,no,144
55,383,0,unknown,6,5.72,3,0,unknown,no,0
37,569,1,unknown,6,2.1,2,0,unknown,no,569
38,0,1,unknown,6,0.98,3,0,unknown,no,0
48,3754,1,unknown,6,4.15,3,0,unknown,no,3754
55,6920,1,unknown,6,6.77,3,0,unknown,no,6920
59,307,1,unknown,6,4.17,7,0,unknown,no,307
37,-421,1,unknown,6,3.05,5,0,unknown,no,-421
33,60,0,unknown,6,3.17,3,0,unknown,no,0
44,67,1,unknown,6,3.67,2,0,unknown,no,67
57,402,1,unknown,6,2.55,3,0,unknown,no,402
30,800,0,unknown,6,1.58,2,0,unknown,no,0
42,239,1,unknown,6,3.18,3,0,unknown,no,239
51,421,1,unknown,6,3.6,2,0,unknown,no,421
44,161,1,unknown,7,1.48,2,0,unknown,no,161
46,289,0,unknown,7,0.85,3,0,unknown,no,0
29,110,1,unknown,7,2.82,3,0,unknown,no,110
39,245,1,unknown,7,2.47,3,0,unknown,no,245
42,0,1,unknown,7,2.2,3,0,unknown,no,0
50,156,1,unknown,7,1.95,3,0,unknown,no,156
42,0,1,unknown,7,4.58,4,0,unknown,no,0
39,20,1,unknown,7,2.07,2,0,unknown,no,20
55,92,1,unknown,7,1.97,3,0,unknown,no,92
46,89,1,unknown,7,7.98,2,0,unknown,no,89
42,166,1,unknown,7,4.75,3,0,unknown,no,166
45,103,1,unknown,7,0.58,4,0,unknown,no,103
43,-454,1,unknown,7,5.37,2,0,unknown,no,-454
42,445,1,unknown,7,3.37,2,0,unknown,no,445
30,4,0,unknown,7,2.87,8,0,unknown,no,0
47,1001,1,unknown,7,3.35,4,0,unknown,no,1001
51,-69,1,unknown,7,3.6,3,0,unknown,no,-69
38,42,1,unknown,7,3.25,2,0,unknown,no,42
57,1617,1,unknown,7,1.6,2,0,unknown,no,1617
42,221,1,unknown,7,12,2,0,unknown,no,221
32,210,1,unknown,7,3.13,2,0,unknown,no,210
46,0,0,unknown,7,1.17,2,0,unknown,no,0
29,185,1,unknown,7,2.35,3,0,unknown,no,185
59,836,1,unknown,7,1.77,1,0,unknown,no,836
32,301,1,unknown,7,6.58,2,0,unknown,no,301
44,503,1,unknown,7,10.48,2,0,unknown,no,503
40,407,1,unknown,7,8.37,1,0,unknown,no,407
31,53,1,unknown,7,7.43,1,0,unknown,no,53
46,2303,1,unknown,7,4.02,1,0,unknown,no,2303
43,144,1,unknown,7,2.18,3,0,unknown,no,144
34,205,1,unknown,7,5.2,1,0,unknown,no,205
39,305,1,unknown,7,4.58,6,0,unknown,no,305
30,251,1,unknown,7,2,2,0,unknown,no,251
56,0,1,unknown,7,5.55,4,0,unknown,no,0
29,8,0,unknown,7,1.88,1,0,unknown,no,0
40,139,1,unknown,7,1.52,1,0,unknown,no,139
36,184,1,unknown,7,2.13,3,0,unknown,no,184
37,238,1,unknown,7,3.33,2,0,unknown,no,238
35,0,0,unknown,7,5.43,1,0,unknown,no,0
35,0,1,unknown,7,4.87,1,0,unknown,no,0
47,222,1,unknown,7,1.13,1,0,unknown,no,222
31,414,1,unknown,7,3.58,1,0,unknown,no,414
56,223,1,unknown,7,1.62,1,0,unknown,no,223
57,197,0,unknown,7,0.53,1,0,unknown,no,0
36,-251,1,unknown,7,2.7,1,0,unknown,no,-251
45,-139,1,unknown,7,2.53,3,0,unknown,no,-139
47,733,1,unknown,7,4.47,1,0,unknown,no,733
29,0,1,unknown,7,1.73,2,0,unknown,no,0
57,1,0,unknown,7,14.2,1,0,unknown,no,0
45,97,1,unknown,7,15.38,3,0,unknown,no,97
31,435,1,unknown,7,2.65,2,0,unknown,no,435
31,0,1,unknown,7,15.88,3,0,unknown,no,0
37,147,0,unknown,7,6.93,2,0,unknown,no,0
30,3,1,unknown,7,2.9,1,0,unknown,no,3
58,1109,1,unknown,7,3,1,0,unknown,no,1109
33,404,1,unknown,7,2.32,1,0,unknown,no,404
39,981,1,unknown,7,4.9,1,0,unknown,no,981
33,95,1,unknown,7,1.7,1,0,unknown,no,95
34,302,1,unknown,7,2.07,1,0,unknown,no,302
36,-290,1,unknown,7,2.13,1,0,unknown,no,-290
37,259,1,unknown,7,2.17,1,0,unknown,no,259
35,527,1,unknown,7,2.38,1,0,unknown,no,527
55,102,1,unknown,7,1.23,1,0,unknown,no,102
34,872,1,unknown,7,1.75,2,0,unknown,no,872
40,490,1,unknown,7,7.95,2,0,unknown,no,490
42,19,1,unknown,7,2.63,1,0,unknown,no,19
37,16,1,unknown,7,4.17,1,0,unknown,no,16
42,386,1,unknown,7,2.8,1,0,unknown,no,386
35,539,1,unknown,7,8.67,1,0,unknown,no,539
44,-329,1,unknown,7,2.85,1,0,unknown,no,-329
30,-174,1,unknown,7,1.88,1,0,unknown,no,-174
45,68,1,unknown,7,4.23,1,0,unknown,no,68
35,-532,1,unknown,7,2.48,1,0,unknown,no,-532
36,0,1,unknown,7,2.22,2,0,unknown,no,0
49,64,1,unknown,7,4.88,3,0,unknown,no,64
31,1415,1,unknown,7,8.08,1,0,unknown,no,1415
31,147,1,unknown,7,6.23,1,0,unknown,no,147
39,72,1,unknown,7,7.08,6,0,unknown,no,72
37,-196,1,unknown,7,3.45,1,0,unknown,no,-196
33,716,1,unknown,7,1.38,3,0,unknown,no,716
37,0,1,unknown,7,3.8,1,0,unknown,no,0
42,-246,1,unknown,7,2.48,1,0,unknown,no,-246
56,-203,1,unknown,7,2.32,1,0,unknown,no,-203
37,245,1,unknown,7,12.2,2,0,unknown,yes,245
36,342,1,unknown,7,2.37,1,0,unknown,no,342
29,3,1,unknown,7,5.98,1,0,unknown,no,3
54,-248,1,unknown,7,1.87,1,0,unknown,no,-248
38,376,1,unknown,7,25.35,1,0,unknown,no,376
43,370,1,unknown,7,3.6,1,0,unknown,no,370
47,594,1,unknown,7,2.68,1,0,unknown,no,594
47,387,1,unknown,7,2.03,2,0,unknown,no,387
38,208,1,unknown,7,13.33,1,0,unknown,no,208
40,563,1,unknown,7,10.25,1,0,unknown,no,563
33,392,1,unknown,7,4.23,1,0,unknown,no,392
33,165,0,unknown,7,1.85,1,0,unknown,no,0
53,236,1,unknown,7,5.9,1,0,unknown,no,236
37,52,1,unknown,7,5.98,1,0,unknown,no,52
40,1265,1,unknown,7,1.62,1,0,unknown,no,1265
37,693,1,unknown,7,5.45,3,0,unknown,no,693
35,118,1,unknown,7,3.93,1,0,unknown,no,118
49,3659,1,unknown,7,2.67,1,0,unknown,no,3659
26,24,1,unknown,7,3,1,0,unknown,no,24
38,673,1,unknown,7,3.07,1,0,unknown,no,673
52,273,0,unknown,7,3.78,1,0,unknown,no,0
33,327,1,unknown,7,1.82,1,0,unknown,no,327
31,299,1,unknown,7,8.2,2,0,unknown,no,299
32,0,1,unknown,7,4.97,1,0,unknown,no,0
35,109,1,unknown,7,1.38,2,0,unknown,no,109
55,552,0,unknown,7,4.02,2,0,unknown,no,0
32,473,1,unknown,7,3.4,2,0,unknown,no,473
37,414,1,unknown,7,2.18,1,0,unknown,no,414
45,154,1,unknown,7,18.97,1,0,unknown,yes,154
31,344,1,unknown,7,2.05,1,0,unknown,no,344
38,8,1,unknown,7,2.08,1,0,unknown,no,8
37,78,1,unknown,7,4.92,2,0,unknown,no,78
38,266,1,unknown,7,4.78,1,0,unknown,no,266
33,98,1,unknown,7,1.82,1,0,unknown,no,98
38,83,1,unknown,7,2.33,2,0,unknown,no,83
37,45,1,unknown,7,3.4,1,0,unknown,no,45
29,8,1,unknown,7,3.88,1,0,unknown,no,8
42,263,1,unknown,7,4.23,1,0,unknown,no,263
40,306,1,unknown,7,3.07,2,0,unknown,no,306
32,233,1,unknown,7,3.22,1,0,unknown,no,233
47,447,0,unknown,7,2.1,1,0,unknown,no,0
29,872,1,unknown,7,3.83,1,0,unknown,no,872
53,-291,1,unknown,7,9.85,1,0,unknown,yes,-291
31,309,1,unknown,7,4.9,1,0,unknown,no,309
59,202,1,unknown,7,2.88,1,0,unknown,no,202
29,56,1,unknown,7,5.6,1,0,unknown,no,56
59,229,1,unknown,7,0.32,1,0,unknown,no,229
44,143,1,unknown,7,2.55,1,0,unknown,no,143
38,100,1,unknown,7,13.1,1,0,unknown,yes,100
49,326,1,unknown,7,1.65,2,0,unknown,no,326
43,167,1,unknown,7,4.05,1,0,unknown,no,167
52,545,1,unknown,7,4.33,1,0,unknown,no,545
40,2100,1,unknown,7,2.73,2,0,unknown,no,2100
32,0,1,unknown,7,4.25,2,0,unknown,no,0
47,192,1,unknown,7,0.78,1,0,unknown,no,192
33,442,1,unknown,7,7.72,1,0,unknown,no,442
35,267,1,unknown,7,3.2,1,0,unknown,no,267
27,0,1,unknown,7,6.47,7,0,unknown,no,0
50,377,1,unknown,7,3.68,1,0,unknown,no,377
44,7624,0,unknown,7,2.1,5,0,unknown,no,0
43,66,1,unknown,7,2.92,5,0,unknown,no,66
51,37,1,unknown,7,4.27,6,0,unknown,no,37
32,64,1,unknown,7,3.37,2,0,unknown,no,64
47,34,1,unknown,7,1.73,1,0,unknown,no,34
34,627,1,unknown,7,4.72,2,0,unknown,no,627
57,1013,1,unknown,7,7.47,1,0,unknown,no,1013
43,140,1,unknown,7,2.12,1,0,unknown,no,140
40,8823,1,unknown,7,6.3,1,0,unknown,no,8823
28,97,1,unknown,7,1.12,1,0,unknown,no,97
38,5,1,unknown,7,3.68,2,0,unknown,no,5
37,74,1,unknown,7,2.5,1,0,unknown,no,74
44,58544,1,unknown,7,2.4,2,0,unknown,no,58544
41,169,1,unknown,7,4.93,2,0,unknown,no,169
37,444,1,unknown,7,6.68,2,0,unknown,no,444
30,542,1,unknown,7,7.25,2,0,unknown,no,542
32,-205,1,unknown,7,6.47,1,0,unknown,no,-205
30,112,1,unknown,7,4.08,1,0,unknown,no,112
35,39,0,unknown,7,2.38,1,0,unknown,no,0
55,1268,1,unknown,7,3.72,2,0,unknown,no,1268
52,-98,1,unknown,7,7.05,1,0,unknown,no,-98
33,44,1,unknown,7,3.85,1,0,unknown,no,44
55,-90,1,unknown,7,10.57,2,0,unknown,no,-90
33,0,0,unknown,7,1.78,1,0,unknown,no,0
40,-94,1,unknown,7,3.78,1,0,unknown,no,-94
39,-345,1,unknown,7,1.15,1,0,unknown,no,-345
54,-932,1,unknown,7,13.32,1,0,unknown,no,-932
39,20,1,unknown,7,1.82,1,0,unknown,no,20
49,90,1,unknown,7,2.12,1,0,unknown,no,90
52,31,1,unknown,7,2,1,0,unknown,no,31
27,134,1,unknown,7,1.13,3,0,unknown,no,134
26,0,1,unknown,7,3,2,0,unknown,no,0
40,61,1,unknown,7,1.87,3,0,unknown,no,61
47,-5,1,unknown,7,7.4,1,0,unknown,no,-5
31,-45,0,unknown,7,4.1,2,0,unknown,no,0
53,156,1,unknown,7,4.32,4,0,unknown,no,156
31,564,1,unknown,7,3.72,3,0,unknown,no,564
33,-6,1,unknown,7,9.43,2,0,unknown,no,-6
35,528,0,unknown,7,4.57,2,0,unknown,no,0
46,1481,1,unknown,7,0.82,3,0,unknown,no,1481
31,2019,0,unknown,7,6.33,2,0,unknown,no,0
35,1855,1,unknown,7,2.3,1,0,unknown,no,1855
29,147,1,unknown,7,6.27,2,0,unknown,no,147
51,220,1,unknown,7,7.02,2,0,unknown,no,220
33,198,1,unknown,7,2.02,2,0,unknown,no,198
37,115,0,unknown,7,0.6,1,0,unknown,no,0
43,87,1,unknown,7,5.47,2,0,unknown,no,87
42,644,1,unknown,7,0.32,1,0,unknown,no,644
28,225,1,unknown,7,14.43,2,0,unknown,no,225
57,502,1,unknown,7,3.82,3,0,unknown,no,502
38,-32,1,unknown,7,2.57,2,0,unknown,no,-32
39,106,1,unknown,7,0.93,1,0,unknown,no,106
36,301,1,unknown,7,26.35,2,0,unknown,no,301
57,906,1,unknown,7,1.95,1,0,unknown,no,906
44,187,1,unknown,7,3.08,1,0,unknown,no,187
48,852,1,unknown,7,3.37,1,0,unknown,no,852
46,143,1,unknown,7,4.65,1,0,unknown,no,143
43,71,0,unknown,7,3,5,0,unknown,no,0
49,1496,1,unknown,7,3.63,4,0,unknown,no,1496
29,703,1,unknown,7,2.15,5,0,unknown,no,703
53,732,1,unknown,7,8.83,2,0,unknown,no,732
30,21,1,unknown,7,1.73,2,0,unknown,no,21
41,276,1,unknown,7,1,1,0,unknown,no,276
33,0,1,unknown,7,7.2,1,0,unknown,no,0
47,550,1,unknown,7,1.88,1,0,unknown,no,550
58,268,1,unknown,7,8.6,1,0,unknown,no,268
31,-825,1,unknown,7,2.98,2,0,unknown,no,-825
38,137,1,unknown,7,2.08,2,0,unknown,no,137
60,42,1,unknown,7,6.43,2,0,unknown,no,42
33,54,0,unknown,7,4.37,2,0,unknown,no,0
33,1716,1,unknown,7,6.6,2,0,unknown,no,1716
52,270,1,unknown,7,4.9,2,0,unknown,no,270
42,803,1,unknown,7,2.85,2,0,unknown,no,803
30,102,1,unknown,7,10.23,2,0,unknown,no,102
